WD,Area,Wage,Name,Code
4685,28000,13.33,Carnival Equipment Operator,28041
4685,27000,20.24,Police Officer II,27132
4685,27000,18.21,Police Officer I,27131
4685,27000,13.6,Guard II,27102
4685,27000,11.06,Guard I,27101
4685,27000,18.17,Firefighter,27070
4685,27000,15.64,Detention Officer,27040
4685,27000,13.6,Detection Dog Handler,27030
4685,27000,16.68,Court Security Officer,27010
4685,27000,15.64,Corrections Officer,27008
4685,27000,11.06,Baggage Inspector,27007
4685,27000,14.21,Alarm Monitor,27004
4685,25000,19.46,Water Treatment Plant Operator,25210
4685,25000,15.4,Ventilation Equipment Tender,25190
4685,25000,21.03,Stationary Engineer,25070
4685,25000,19.46,Sewage Plant Operator,25040
4685,25000,21.03,Boiler Tender,25010
4685,24000,13.42,Homemaker,24630
4685,24000,13.42,Family Readiness And Support Services,24620
4685,24000,9.83,Chore Aide,24610
4685,24000,12.43,Child Care Center Clerk,24580
4685,24000,9.04,Child Care Attendant,24570
4685,24000,13.42,Case Manager,24550
4685,23000,14.65,Woodworker,23980
4685,23000,20.66,Woodcraft Worker,23970
4685,23000,20.66,Well Driller,23965
4685,23000,17.97,"Welder, Combination, Maintenance",23960
4685,23000,23.22,Telephone Lineman,23950
4685,23000,25.02,Telecommunications Mechanic II,23932
4685,23000,23.85,Telecommunications Mechanic I,23931
4685,23000,16.34,Small Engine Mechanic,23910
4685,23000,20.31,"Sheet-Metal Worker, Maintenance",23890
4685,23000,18.55,Scale Mechanic,23870
4685,23000,20.66,Rigger,23850
4685,23000,20.68,Pneudraulic Systems Mechanic,23820
4685,23000,21.51,"Plumber, Maintenance",23810
4685,23000,21.57,"Pipefitter, Maintenance",23790
4685,23000,16.33,"Painter, Maintenance",23760
4685,23000,17.33,Office Appliance Repairer,23710
4685,23000,23.03,Millwright,23640
4685,23000,24.89,Metrology Technician III,23593
4685,23000,23.79,Metrology Technician II,23592
4685,23000,22.75,Metrology Technician I,23591
4685,23000,15.2,Maintenance Trades Helper,23580
4685,23000,17.8,"Machinist, Maintenance",23550
4685,23000,23.56,Machinery Maintenance Mechanic,23530
4685,23000,19.58,Locksmith,23510
4685,23000,12.32,Laborer,23470
4685,23000,19.59,Laboratory/Shelter Mechanic,23465
4685,23000,22.75,Instrument Mechanic,23460
4685,23000,20.48,Heavy Equipment Operator,23440
4685,23000,19.84,Heavy Equipment Mechanic,23430
4685,23000,20.77,"Heating, Ventilation And Air Contditioning",23411
4685,23000,19.77,"Heating, Ventilation And Air-Conditioning",23410
4685,23000,20.66,Gunsmith III,23393
4685,23000,18.55,Gunsmith II,23392
4685,23000,16.39,Gunsmith I,23391
4685,23000,18.98,Ground Support Equipment Worker,23382
4685,23000,17.86,Ground Support Equipment Servicer,23381
4685,23000,21.05,Ground Support Equipment Mechanic,23380
4685,23000,16.62,General Maintenance Worker,23370
4685,23000,19.33,Fuel Distribution System Operator,23312
4685,23000,21.03,Fuel Distribution System Mechanic,23311
4685,23000,16.39,Fire Extinguisher Repairer,23310
4685,23000,20.05,Fire Alarm System Mechanic,23290
4685,23000,17.44,Fabric Worker,23260
4685,23000,29.6,Electronics Technician Maintenance III,23183
4685,23000,25.55,Electronics Technician Maintenance II,23182
4685,23000,24.18,Electronics Technician Maintenance I,23181
4685,23000,21.62,"Electrician, Maintenance",23160
4685,23000,18.55,Carpet Layer,23140
4685,23000,17.36,"Carpenter, Maintenance",23130
4685,23000,22.66,Cable Splicer,23125
4685,23000,14.16,Bicycle Repairer,23120
4685,23000,18.9,Appliance Mechanic,23110
4685,23000,21.05,Aircrew Life Support Equipment (ALSE) Mechanic,23092
4685,23000,18.98,Aircrew Life Support Equipment (ALSE) Mechanic,23091
4685,23000,18.98,Aircraft Worker,23080
4685,23000,19.9,Aircraft Survival Flight Equipment Technician,23070
4685,23000,17.86,Aircraft Servicer,23060
4685,23000,19.9,"Aircraft, Painter",23050
4685,23000,15.7,Aircraft Mechanic Helper,23040
4685,23000,23.17,Aircraft Mechanic III,23023
4685,23000,22.08,Aircraft Mechanic II,23022
4685,23000,21.05,Aircraft Mechanic I,23021
4685,23000,17.86,Aircraft Logs and Records Technician,23019
4685,23000,22.08,Aerospace Structural Welder,23010
4685,21000,14.3,Warehouse Specialist,21410
4685,21000,14.3,Tools And Parts Attendant,21210
4685,21000,17.38,Stock Clerk,21150
4685,21000,13.27,Store Worker I,21140
4685,21000,14.07,Shipping/Receiving Clerk,21130
4685,21000,14.07,Shipping Packer,21110
4685,21000,14.3,Production Line Worker (Food Processing),21080
4685,21000,11.7,Order Filler,21071
4685,21000,13.36,Material Handling Laborer,21050
4685,21000,21.1,Material Expediter,21040
4685,21000,21.1,Material Coordinator,21030
4685,21000,14.3,Forklift Operator,21020
4685,19000,22.22,Tool And Die Maker,19040
4685,19000,18.35,Machine-Tool Operator (Tool Room),19010
4685,16000,10.74,"Washer, Machine",16250
4685,16000,13.76,Tailor,16220
4685,16000,13.05,Sewing Machine Operator,16190
4685,16000,9.82,"Presser, Machine, Wearing Apparel, Laundry",16160
4685,16000,9.82,"Presser, Machine, Shirts",16130
4685,16000,9.82,"Presser, Machine, Drycleaning",16110
4685,16000,9.82,"Presser, Hand",16090
4685,16000,9.82,"Finisher, Flatwork, Machine",16070
4685,16000,12.28,Dry Cleaner,16040
4685,16000,9.82,Counter Attendant,16030
4685,16000,9.82,Assembler,16010
4685,15000,14.96,Tutor,15120
4685,15000,14.96,Test Proctor,15110
4685,15000,22.68,Technical Instructor/Course Developer,15095
4685,15000,18.54,Technical Instructor,15090
4685,15000,41.28,Non-Maintenance Test/Co-Pilot,15088
4685,15000,41.28,"Maintenance Test Pilot, Rotary Wing",15086
4685,15000,41.28,"Maintenance Test Pilot, Fixed, Jet/Prop",15085
4685,15000,19.39,Graphic Artist,15080
4685,15000,41.28,Flight Instructor (Pilot),15070
4685,15000,28.57,Educational Technologist,15060
4685,15000,29.95,Computer Based Training Specialist / Instructor,15050
4685,15000,41.28,Air Crew Training Devices Instructor (Pilot),15030
4685,15000,36.23,Aircrew Training Devices Instructor (Rated),15020
4685,15000,29.95,Aircrew Training Devices Instructor (Non-Rated),15010
4685,14000,21.59,System Support Specialist,14170
4685,14000,21.98,Personal Computer Support Technician,14160
4685,14000,14.13,Peripheral Equipment Operator,14150
4685,14000,0,Computer Systems Analyst III (see,14103
4685,14000,0,Computer Systems Analyst II (see,14102
4685,14000,0,Computer Systems Analyst I (see,14101
4685,14000,0,Computer Programmer IV (see,14074
4685,14000,0,Computer Programmer III (see,14073
4685,14000,25.96,Computer Programmer II (see 1),14072
4685,14000,20.94,Computer Programmer I (see 1),14071
4685,14000,21.98,Computer Operator V,14045
4685,14000,19.84,Computer Operator IV,14044
4685,14000,17.85,Computer Operator III,14043
4685,14000,16.01,Computer Operator II,14042
4685,14000,14.13,Computer Operator I,14041
4685,13000,16.6,Video Teleconference Technician,13110
4685,13000,16.13,Technical Order Library Clerk,13090
4685,13000,25.16,Photographer V,13075
4685,13000,23.19,Photographer IV,13074
4685,13000,20.26,Photographer III,13073
4685,13000,16.36,Photographer II,13072
4685,13000,14.62,Photographer I,13071
4685,13000,20.71,Media Specialist III,13063
4685,13000,18.57,Media Specialist II,13062
4685,13000,16.6,Media Specialist I,13061
4685,13000,14.69,Library Technician,13058
4685,13000,23,Library Information Technology Systems,13054
4685,13000,10.33,Library Aide/Clerk,13050
4685,13000,25.48,Librarian,13047
4685,13000,28.5,Illustrator III,13043
4685,13000,23.01,Illustrator II,13042
4685,13000,18.57,Illustrator I,13041
4685,13000,28.5,Exhibits Specialist III,13013
4685,13000,23.01,Exhibits Specialist II,13012
4685,13000,18.57,Exhibits Specialist I,13011
4685,12000,22.2,Substance Abuse Treatment Counselor,12320
4685,12000,20.99,Scheduler (Drug and Alcohol Testing),12317
4685,12000,37.54,Registered Nurse IV,12316
4685,12000,31.32,"Registered Nurse III, Anesthetist",12315
4685,12000,31.32,Registered Nurse III,12314
4685,12000,25.89,"Registered Nurse II, Specialist",12313
4685,12000,25.89,Registered Nurse II,12312
4685,12000,21.17,Registered Nurse I,12311
4685,12000,23.77,Radiologic Technologist,12305
4685,12000,13.98,Phlebotomist,12280
4685,12000,14.75,Pharmacy Technician,12250
4685,12000,15.39,Optical Technician,12236
4685,12000,17.93,Optical Dispenser,12235
4685,12000,14.72,Nursing Assistant IV,12224
4685,12000,13.11,Nursing Assistant III,12223
4685,12000,12.01,Nursing Assistant II,12222
4685,12000,10.68,Nursing Assistant I,12221
4685,12000,30.67,Nuclear Medicine Technologist,12210
4685,12000,14.74,Medical Transcriptionist,12195
4685,12000,14.7,Medical Record Technician,12190
4685,12000,13.14,Medical Record Clerk,12160
4685,12000,18.59,Medical Laboratory Technician,12130
4685,12000,12.51,Medical Assistant,12100
4685,12000,19.98,Licensed Practical Nurse III,12073
4685,12000,17.93,Licensed Practical Nurse II,12072
4685,12000,16.03,Licensed Practical Nurse I,12071
4685,12000,15.05,Emergency Medical Technician,12040
4685,12000,22.64,Electroneurodiagnostic Technologist,12035
4685,12000,22.64,EKG Technician,12030
4685,12000,26.38,Dental Hygienist,12025
4685,12000,14.09,Dental Assistant,12020
4685,12000,23.44,Certified Physical Therapist Assistant,12015
4685,12000,22.12,Certified Occupational Therapist Assistant,12012
4685,12000,16.95,Breath Alcohol Technician,12011
4685,12000,15.05,Ambulance Driver,12010
4685,11000,10.7,Window Cleaner,11360
4685,11000,10.27,Trail Maintenance Worker,11330
4685,11000,12,Tractor Operator,11270
4685,11000,9.42,Pruner,11260
4685,11000,8.69,Maid or Houseman,11240
4685,11000,10.27,"Laborer, Grounds Maintenance",11210
4685,11000,9.95,Janitor,11150
4685,11000,9.95,Housekeeping Aide,11122
4685,11000,12.86,Gardener,11090
4685,11000,9.95,Elevator Operator,11060
4685,11000,9.38,"Cleaner, Vehicles",11030
4685,9000,18.89,Upholsterer,9130
4685,9000,17.05,"Furniture Repairer, Minor",9110
4685,9000,15.2,Furniture Refinisher Helper,9090
4685,9000,18.89,Furniture Refinisher,9080
4685,9000,13,Furniture Handler,9040
4685,9000,18.89,Electrostatic Spray Painter,9010
4685,7000,8.97,Waiter/Waitress,7260
4685,7000,13.38,Meat Cutter,7210
4685,7000,9.27,Food Service Worker,7130
4685,7000,8.8,Dishwasher,7070
4685,7000,13.03,Cook II,7042
4685,7000,11.46,Cook I,7041
4685,7000,14.44,Baker,7010
4685,5000,17.19,Transmission Repair Specialist,5400
4685,5000,12.86,Tire Repairer,5370
4685,5000,16.28,Radiator Repair Specialist,5340
4685,5000,17.11,"Painter, Automotive",5310
4685,5000,16.28,Motor Vehicle Wrecker,5280
4685,5000,15.45,Motor Vehicle Upholstery Worker,5250
4685,5000,13.73,Motor Vehicle Mechanic Helper,5220
4685,5000,17.91,Motor Vehicle Mechanic,5190
4685,5000,16.28,Motor Equipment Metal Worker,5160
4685,5000,17.91,Motor Equipment Metal Mechanic,5130
4685,5000,14.59,Mobile Equipment Servicer,5110
4685,5000,16.28,Automotive Worker,5070
4685,5000,16.28,Automotive Glass Installer,5040
4685,5000,17.11,Automotive Electrician,5010
4685,5000,17.91,"Automobile Body Repairer, Fiberglass",5005
4685,1000,15.03,Word Processor III,1613
4685,1000,13.44,Word Processor II,1612
4685,1000,11.98,Word Processor I,1611
4685,1000,14.29,Travel Clerk III,1533
4685,1000,13.67,Travel Clerk II,1532
4685,1000,13.02,Travel Clerk I,1531
4685,1000,11.42,Switchboard Operator/Receptionist,1460
4685,1000,13.12,Survey Worker,1420
4685,1000,17.22,Supply Technician,1410
4685,1000,14.35,Service Order Dispatcher,1320
4685,1000,15.98,Secretary III,1313
4685,1000,14.33,Secretary II,1312
4685,1000,12.82,Secretary I,1311
4685,1000,12.82,"Scheduler, Maintenance",1300
4685,1000,9.95,Rental Clerk,1290
4685,1000,21.1,Production Control Clerk,1270
4685,1000,18,Personnel Assistant (Employment) III,1263
4685,1000,16.14,Personnel Assistant (Employment) II,1262
4685,1000,14.43,Personnel Assistant (Employment) I,1261
4685,1000,13.56,Order Clerk II,1192
4685,1000,12.21,Order Clerk I,1191
4685,1000,9.43,Messenger Courier,1141
4685,1000,15.98,Housing Referral Assistant,1120
4685,1000,14.01,General Clerk III,1113
4685,1000,12.48,General Clerk II,1112
4685,1000,11.43,General Clerk I,1111
4685,1000,11.84,Duplicating Machine Operator,1090
4685,1000,11.84,Document Preparation Clerk,1070
4685,1000,15.64,"Dispatcher, Motor Vehicle",1060
4685,1000,12.6,Data Entry Operator II,1052
4685,1000,11.55,Data Entry Operator I,1051
4685,1000,13.16,Customer Service Representative III,1043
4685,1000,12.06,Customer Service Representative II,1042
4685,1000,10.72,Customer Service Representative I,1041
4685,1000,14.33,Court Reporter,1035
4685,1000,17.22,Administrative Assistant,1020
4685,1000,15.5,Accounting Clerk III,1013
4685,1000,13.86,Accounting Clerk II,1012
4685,1000,12.35,Accounting Clerk I,1011
4687,99000,0,Vending Machine Repairer),99842
4687,99000,14.1,Vending Machine Repairer,99841
4687,99000,11.89,Vending Machine Attendant,99840
4687,99000,16.97,Surveying Technician,99832
4687,99000,11.09,Surveying Aide,99831
4687,99000,18.67,Survey Party Chief,99830
4687,99000,14.48,School Crossing Guard,99820
4687,99000,10.75,Sales Clerk,99810
4687,99000,13.3,Refuse Collector,99730
4687,99000,17.02,Recycling Specialist,99711
4687,99000,14.53,Recycling Laborer,99710
4687,99000,12.74,Photofinishing Worker,99510
4687,99000,14.44,Pest Controller,99410
4687,99000,22.29,Mortician,99310
4687,99000,18.08,Marketing Analyst,99260
4687,99000,10.31,Laboratory Animal Caretaker II,99252
4687,99000,9.65,Laboratory Animal Caretaker I,99251
4687,99000,23.46,Flight Follower,99130
4687,99000,22.29,Embalmer,99095
4687,99000,8.85,Desk Clerk,99050
4687,99000,8.67,Cashier,99030
4687,99000,13.84,Cabin Safety Specialist,99020
4687,31000,15.07,"Truckdriver, Tractor-Trailer",31364
4687,31000,15.07,"Truckdriver, Heavy",31363
4687,31000,14.07,"Truckdriver, Medium",31362
4687,31000,13.21,"Truckdriver, Light",31361
4687,31000,10.59,Taxi Driver,31310
4687,31000,13.21,Shuttle Bus Driver,31290
4687,31000,10.06,Parking and Lot Attendant,31260
4687,31000,12.36,Driver Courier,31043
4687,31000,14.07,Bus Driver,31030
4687,31000,10.51,Bus Aide,31020
4687,31000,28.39,Airplane Pilot,31010
4687,30000,24.48,"Weather Observer, Senior (see 2)",30621
4687,30000,22.03,"Weather Observer, Combined Upper Air Or (see 2)",30620
4687,30000,30.89,Weather Forecaster II,30502
4687,30000,25.39,Weather Forecaster I,30501
4687,30000,23.46,Unexploded (UXO) Sweep Personnel,30495
4687,30000,23.46,Unexploded (UXO) Safety Escort,30494
4687,30000,34.03,Unexploded Ordnance (UXO) Technician III,30493
4687,30000,28.39,Unexploded Ordnance (UXO) Technician II,30492
4687,30000,23.46,Unexploded Ordnance (UXO) Technician I,30491
4687,30000,32.79,Technical Writer III,30463
4687,30000,29.45,Technical Writer II,30462
4687,30000,24.48,Technical Writer I,30461
4687,30000,23.87,Radiation Control Technician,30395
4687,30000,24.48,Photo-Optics Technician,30390
4687,30000,23.87,Petroleum Supply Specialist,30375
4687,30000,30.75,Paralegal/Legal Assistant IV,30364
4687,30000,25.43,Paralegal/Legal Assistant III,30363
4687,30000,20.79,Paralegal/Legal Assistant II,30362
4687,30000,17.58,Paralegal/Legal Assistant I,30361
4687,30000,24.48,Mathematical Technician,30240
4687,30000,23.87,Latent Fingerprint Technician II,30222
4687,30000,21.61,Latent Fingerprint Technician I,30221
4687,30000,23.57,Laboratory Technician,30210
4687,30000,19.51,Evidence Control Specialist,30095
4687,30000,23.02,Environmental Technician,30090
4687,30000,35.9,Engineering Technician VI,30086
4687,30000,29.66,Engineering Technician V,30085
4687,30000,24.14,Engineering Technician IV,30084
4687,30000,19.48,Engineering Technician III,30083
4687,30000,17.41,Engineering Technician II,30082
4687,30000,15.52,Engineering Technician I,30081
4687,30000,27.1,Drafter/CAD Operator IV,30064
4687,30000,22.03,Drafter/CAD Operator III,30063
4687,30000,19.75,Drafter/CAD Operator II,30062
4687,30000,17.66,Drafter/CAD Operator I,30061
4687,30000,23.87,Cryogenic Technician II,30052
4687,30000,21.61,Cryogenic Technician I,30051
4687,30000,24.86,Civil Engineering Technician,30040
4687,30000,24.48,Cartographic Technician,30030
4687,30000,24.48,Archeological Technician III,30023
4687,30000,19.75,Archeological Technician II,30022
4687,30000,17.66,Archeological Technician I,30021
4687,30000,28.04,"Air Traffic Control Specialist, Terminal (HFO) (see 2)",30012
4687,30000,25.46,"Air Traffic Control Specialist, Station (HFO) (see 2)",30011
4687,30000,36.92,"Air Traffic Control Specialist, Center (HFO) (see 2)",30010
4687,29000,21.59,Stevedore II,29042
4687,29000,19.86,Stevedore I,29041
4687,29000,20.43,Line Handler,29030
4687,29000,20.43,Hatch Tender,29020
4687,29000,20.43,Blocker And Bracer,29010
4687,28000,16.81,Swimming Pool Operator,28690
4687,28000,12.47,Sports Official,28630
4687,28000,13.79,Recreation Specialist,28515
4687,28000,11.1,Recreation Aide/Health Facility Attendant,28510
4687,28000,15.66,Park Attendant (Aide),28350
4687,28000,12.91,Lifeguard,28310
4687,28000,13.6,Gate Attendant/Gate Tender,28210
4687,28000,9.87,Carnival Worker,28043
4687,28000,14.17,Carnival Equipment Repairer,28042
4687,28000,13.33,Carnival Equipment Operator,28041
4687,27000,20.24,Police Officer II,27132
4687,27000,18.21,Police Officer I,27131
4687,27000,13.6,Guard II,27102
4687,27000,11.06,Guard I,27101
4687,27000,18.17,Firefighter,27070
4687,27000,15.64,Detention Officer,27040
4687,27000,13.6,Detection Dog Handler,27030
4687,27000,16.68,Court Security Officer,27010
4687,27000,15.64,Corrections Officer,27008
4687,27000,11.06,Baggage Inspector,27007
4687,27000,14.21,Alarm Monitor,27004
4687,25000,19.15,Water Treatment Plant Operator,25210
4687,25000,16.75,Ventilation Equipment Tender,25190
4687,25000,22.41,Stationary Engineer,25070
4687,25000,19.15,Sewage Plant Operator,25040
4687,25000,21.82,Boiler Tender,25010
4687,24000,13.11,Homemaker,24630
4687,24000,12.26,Family Readiness And Support Services,24620
4687,24000,9.83,Chore Aide,24610
4687,24000,12.43,Child Care Center Clerk,24580
4687,24000,8.91,Child Care Attendant,24570
4687,24000,12.26,Case Manager,24550
4687,23000,14.65,Woodworker,23980
4687,23000,20.66,Woodcraft Worker,23970
4687,23000,20.66,Well Driller,23965
4687,23000,18.74,"Welder, Combination, Maintenance",23960
4687,23000,23.22,Telephone Lineman,23950
4687,23000,25.02,Telecommunications Mechanic II,23932
4687,23000,23.85,Telecommunications Mechanic I,23931
4687,23000,14.85,Small Engine Mechanic,23910
4687,23000,19.63,"Sheet-Metal Worker, Maintenance",23890
4687,23000,18.55,Scale Mechanic,23870
4687,23000,20.66,Rigger,23850
4687,23000,20.68,Pneudraulic Systems Mechanic,23820
4687,23000,23.66,"Plumber, Maintenance",23810
4687,23000,23.73,"Pipefitter, Maintenance",23790
4687,23000,15.61,"Painter, Maintenance",23760
4687,23000,17.33,Office Appliance Repairer,23710
4687,23000,25.33,Millwright,23640
4687,23000,25.98,Metrology Technician III,23593
4687,23000,24.84,Metrology Technician II,23592
4687,23000,23.72,Metrology Technician I,23591
4687,23000,15.2,Maintenance Trades Helper,23580
4687,23000,19.58,"Machinist, Maintenance",23550
4687,23000,23.61,Machinery Maintenance Mechanic,23530
4687,23000,19.58,Locksmith,23510
4687,23000,11.2,Laborer,23470
4687,23000,19.59,Laboratory/Shelter Mechanic,23465
4687,23000,23.72,Instrument Mechanic,23460
4687,23000,19.34,Heavy Equipment Operator,23440
4687,23000,19.84,Heavy Equipment Mechanic,23430
4687,23000,20.77,"Heating, Ventilation And Air Contditioning",23411
4687,23000,19.77,"Heating, Ventilation And Air-Conditioning",23410
4687,23000,20.66,Gunsmith III,23393
4687,23000,18.55,Gunsmith II,23392
4687,23000,16.39,Gunsmith I,23391
4687,23000,20.24,Ground Support Equipment Worker,23382
4687,23000,19.08,Ground Support Equipment Servicer,23381
4687,23000,22.41,Ground Support Equipment Mechanic,23380
4687,23000,16.33,General Maintenance Worker,23370
4687,23000,19.33,Fuel Distribution System Operator,23312
4687,23000,20.41,Fuel Distribution System Mechanic,23311
4687,23000,16.39,Fire Extinguisher Repairer,23310
4687,23000,18.23,Fire Alarm System Mechanic,23290
4687,23000,17.44,Fabric Worker,23260
4687,23000,29.08,Electronics Technician Maintenance III,23183
4687,23000,25.55,Electronics Technician Maintenance II,23182
4687,23000,24.18,Electronics Technician Maintenance I,23181
4687,23000,21.62,"Electrician, Maintenance",23160
4687,23000,18.55,Carpet Layer,23140
4687,23000,17.36,"Carpenter, Maintenance",23130
4687,23000,24.93,Cable Splicer,23125
4687,23000,14.16,Bicycle Repairer,23120
4687,23000,18.9,Appliance Mechanic,23110
4687,23000,22.41,Aircrew Life Support Equipment (ALSE) Mechanic,23092
4687,23000,20.24,Aircrew Life Support Equipment (ALSE) Mechanic,23091
4687,23000,20.24,Aircraft Worker,23080
4687,23000,21.34,Aircraft Survival Flight Equipment Technician,23070
4687,23000,19.08,Aircraft Servicer,23060
4687,23000,21.34,"Aircraft, Painter",23050
4687,23000,16.75,Aircraft Mechanic Helper,23040
4687,23000,24.54,Aircraft Mechanic III,23023
4687,23000,23.46,Aircraft Mechanic II,23022
4687,23000,22.41,Aircraft Mechanic I,23021
4687,23000,19.08,Aircraft Logs and Records Technician,23019
4687,23000,23.46,Aerospace Structural Welder,23010
4687,21000,15.24,Warehouse Specialist,21410
4687,21000,15.24,Tools And Parts Attendant,21210
4687,21000,17.2,Stock Clerk,21150
4687,21000,13.09,Store Worker I,21140
4687,21000,14.2,Shipping/Receiving Clerk,21130
4687,21000,14.2,Shipping Packer,21110
4687,21000,15.24,Production Line Worker (Food Processing),21080
4687,21000,11.7,Order Filler,21071
4687,21000,12.75,Material Handling Laborer,21050
4687,21000,19.18,Material Expediter,21040
4687,21000,19.18,Material Coordinator,21030
4687,21000,15.24,Forklift Operator,21020
4687,19000,24.44,Tool And Die Maker,19040
4687,19000,20.19,Machine-Tool Operator (Tool Room),19010
4687,16000,9.76,"Washer, Machine",16250
4687,16000,12.51,Tailor,16220
4687,16000,11.86,Sewing Machine Operator,16190
4687,16000,8.96,"Presser, Machine, Wearing Apparel, Laundry",16160
4687,16000,8.96,"Presser, Machine, Shirts",16130
4687,16000,8.96,"Presser, Machine, Drycleaning",16110
4687,16000,8.96,"Presser, Hand",16090
4687,16000,8.96,"Finisher, Flatwork, Machine",16070
4687,16000,11.16,Dry Cleaner,16040
4687,16000,8.96,Counter Attendant,16030
4687,16000,8.96,Assembler,16010
4687,15000,16.46,Tutor,15120
4687,15000,16.46,Test Proctor,15110
4687,15000,24.95,Technical Instructor/Course Developer,15095
4687,15000,20.39,Technical Instructor,15090
4687,15000,36.14,Non-Maintenance Test/Co-Pilot,15088
4687,15000,36.14,"Maintenance Test Pilot, Rotary Wing",15086
4687,15000,36.14,"Maintenance Test Pilot, Fixed, Jet/Prop",15085
4687,15000,19.39,Graphic Artist,15080
4687,15000,39.68,Flight Instructor (Pilot),15070
4687,15000,27.24,Educational Technologist,15060
4687,15000,29.95,Computer Based Training Specialist / Instructor,15050
